exchange,timestamp,market,observed_entry_price,alpha_score,reason_group,status,window_start,deadline,max_high,min_low,time_stop_exit,mfe_net_pct,mae_net_pct,time_stop_net_pct,reason
bithumb,2026-09-07T02:16:31+09:00,KRW-UNI,9800.0,54,거래량 부족,COMPLETE,2026-09-07T02:20:00+09:00,2026-09-07T03:46:31+09:00,9820.0,9695.0,9730.0,-0.0761,-1.348,-0.9919,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 54점, MA5 > MA20, RSI 65.4, %B 0.59, 저점거리 1.77%, 최근고점대비 3.27%, 반등확인 차단, 이격 안정, 1H 9845.0 >= EMA20 9506.3 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.11, 양봉=차단, RSI=통과, 1H MTF=통과"
bithumb,2026-09-07T02:16:32+09:00,KRW-ONDO,514.0,52,RSI 범위 이탈,COMPLETE,2026-09-07T02:20:00+09:00,2026-09-07T03:46:32+09:00,518.0,513.0,514.0,0.4964,-0.4736,-0.2796,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 52점, MA5 > MA20, RSI 75.0, %B 0.64, 저점거리 0.59%, 최근고점대비 0.39%, 반등확인 통과, 이격 안정, 1H 516.0 >= EMA20 511.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.27, 양봉=통과, RSI=차단, 1H MTF=통과"
bithumb,2026-09-07T02:16:32+09:00,KRW-SUI,1088.0,69,거래량 부족,COMPLETE,2026-09-07T02:20:00+09:00,2026-09-07T03:46:32+09:00,1090.0,1081.0,1082.0,-0.0963,-0.9212,-0.8295,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 69점, MA5 > MA20, RSI 65.6, %B 0.65, 저점거리 0.55%, 최근고점대비 0.64%, 반등확인 통과, 이격 안정, 1H 1089.0 >= EMA20 1085.7 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.52, 양봉=통과, RSI=통과, 1H MTF=통과"
bithumb,2026-09-07T02:21:33+09:00,KRW-UNI,9800.0,54,거래량 부족,COMPLETE,2026-09-07T02:25:00+09:00,2026-09-07T03:51:33+09:00,9810.0,9695.0,9740.0,-0.1779,-1.348,-0.8901,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 54점, MA5 > MA20, RSI 64.0, %B 0.57, 저점거리 1.77%, 최근고점대비 3.27%, 반등확인 차단, 이격 안정, 1H 9845.0 >= EMA20 9506.3 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.25, 양봉=차단, RSI=통과, 1H MTF=통과"
bithumb,2026-09-07T02:21:33+09:00,KRW-VIRTUAL,949.0,74,반등 미확인,COMPLETE,2026-09-07T02:25:00+09:00,2026-09-07T03:51:33+09:00,954.0,945.0,950.0,0.2458,-0.6999,-0.1745,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 > MA20, RSI 56.5, %B 0.38, 저점거리 0.00%, 최근고점대비 1.16%, 반등확인 차단, 이격 안정, 1H 953.0 >= EMA20 943.1 (기준 0.998)"
bithumb,2026-09-07T02:21:33+09:00,KRW-ONDO,515.0,52,RSI 범위 이탈,COMPLETE,2026-09-07T02:25:00+09:00,2026-09-07T03:51:33+09:00,518.0,513.0,515.0,0.3013,-0.6669,-0.2796,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 52점, MA5 > MA20, RSI 77.8, %B 0.72, 저점거리 0.59%, 최근고점대비 0.19%, 반등확인 통과, 이격 안정, 1H 516.0 >= EMA20 511.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.23, 양봉=통과, RSI=차단, 1H MTF=통과"
bithumb,2026-09-07T02:26:31+09:00,KRW-UNI,9755.0,67,반등 미확인,COMPLETE,2026-09-07T02:30:00+09:00,2026-09-07T03:56:31+09:00,9810.0,9695.0,9720.0,0.2826,-0.893,-0.6374,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 67점, MA5 > MA20, RSI 57.8, %B 0.49, 저점거리 1.30%, 최근고점대비 3.74%, 반등확인 차단, 이격 안정, 1H 9845.0 >= EMA20 9506.3 (기준 0.998)"
bithumb,2026-09-07T02:26:31+09:00,KRW-VIRTUAL,952.0,74,거래량 부족,COMPLETE,2026-09-07T02:30:00+09:00,2026-09-07T03:56:31+09:00,954.0,945.0,950.0,-0.0701,-1.0128,-0.4891,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 <= MA20, RSI 52.0, %B 0.51, 저점거리 0.32%, 최근고점대비 0.84%, 반등확인 차단, 이격 안정, 1H 953.0 >= EMA20 943.1 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.04, 양봉=차단, RSI=통과, 1H MTF=통과"
bithumb,2026-09-07T02:36:34+09:00,KRW-HEMI,15.84,33,상위 추세 미달,COMPLETE,2026-09-07T02:40:00+09:00,2026-09-07T04:06:34+09:00,16.18,15.41,15.52,1.8609,-2.9867,-2.2942,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 33점, MA5 > MA20, RSI 74.8, %B 1.43, 저점거리 4.55%, 최근고점대비 0.00%, 반등확인 통과, 이격 안정, 1H 15.3 < EMA20 15.8 (기준 0.998)"
bithumb,2026-09-07T02:36:34+09:00,KRW-XAN,25.03,64,거래량 부족,COMPLETE,2026-09-07T02:40:00+09:00,2026-09-07T04:06:34+09:00,25.96,24.65,25.3,3.4255,-1.7935,0.7961,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 64점, MA5 > MA20, RSI 53.2, %B 0.79, 저점거리 2.16%, 최근고점대비 0.92%, 반등확인 통과, 이격 안정, 1H 24.7 >= EMA20 22.8 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.44, 양봉=통과, RSI=통과, 1H MTF=통과"
bithumb,2026-09-07T02:36:34+09:00,KRW-ONDO,515.0,65,돌파 미확인,COMPLETE,2026-09-07T02:40:00+09:00,2026-09-07T04:06:34+09:00,518.0,514.0,515.0,0.3013,-0.4732,-0.2796,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 65점, MA5 > MA20, RSI 66.7, %B 0.67, 저점거리 0.39%, 최근고점대비 0.19%, 반등확인 통과, 이격 안정, 1H 516.0 >= EMA20 511.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=5.78, 양봉=통과, RSI=통과, 1H MTF=통과"
bithumb,2026-09-07T02:41:34+09:00,KRW-BTR,65.34,39,상위 추세 미달,COMPLETE,2026-09-07T02:45:00+09:00,2026-09-07T04:11:34+09:00,66.23,64.18,64.39,1.0787,-2.05,-1.7295,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 39점, MA5 <= MA20, RSI 64.4, %B 0.49, 저점거리 1.81%, 최근고점대비 1.47%, 반등확인 차단, 이격 안정, 1H 64.4 < EMA20 64.9 (기준 0.998)"
bithumb,2026-09-07T02:41:34+09:00,KRW-RAY,1875.0,57,돌파 미확인,COMPLETE,2026-09-07T02:45:00+09:00,2026-09-07T04:11:34+09:00,1929.0,1816.0,1844.0,2.5923,-3.4175,-1.9283,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 57점, MA5 > MA20, RSI 63.7, %B 0.79, 저점거리 6.05%, 최근고점대비 3.20%, 반등확인 차단, 이격 안정, 1H 1818.0 >= EMA20 1565.6 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=1.67, 양봉=차단, RSI=통과, 1H MTF=통과"
bithumb,2026-09-07T02:41:34+09:00,KRW-ONDO,516.0,57,하드 게이트,COMPLETE,2026-09-07T02:45:00+09:00,2026-09-07T04:11:34+09:00,517.0,514.0,515.0,-0.0864,-0.6661,-0.4729,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 57점, MA5 > MA20, RSI 62.5, %B 0.78, 저점거리 0.58%, 최근고점대비 0.00%, 반등확인 통과, 이격 안정, 1H 516.0 >= EMA20 511.5 (기준 0.998)"
bithumb,2026-09-07T02:41:34+09:00,KRW-WLD,560.0,79,거래량 부족,COMPLETE,2026-09-07T02:45:00+09:00,2026-09-07T04:11:34+09:00,565.0,560.0,562.0,0.6108,-0.2796,0.0765,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 79점, MA5 > MA20, RSI 55.0, %B 0.51, 저점거리 0.36%, 최근고점대비 0.71%, 반등확인 통과, 이격 안정, 1H 564.0 >= EMA20 554.0 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=1.03, 양봉=통과, RSI=통과, 1H MTF=통과"
bithumb,2026-09-07T02:46:33+09:00,KRW-HEMI,15.77,42,상위 추세 미달,COMPLETE,2026-09-07T02:50:00+09:00,2026-09-07T04:16:33+09:00,16.18,15.41,15.71,2.313,-2.556,-0.659,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 42점, MA5 > MA20, RSI 65.2, %B 0.98, 저점거리 4.09%, 최근고점대비 1.84%, 반등확인 차단, 이격 안정, 1H 15.3 < EMA20 15.8 (기준 0.998)"
bithumb,2026-09-07T02:46:33+09:00,KRW-ONDO,518.0,40,하드 게이트,COMPLETE,2026-09-07T02:50:00+09:00,2026-09-07T04:16:33+09:00,517.0,514.0,515.0,-0.4721,-1.0497,-0.8571,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 40점, MA5 > MA20, RSI 66.7, %B 1.00, 저점거리 0.97%, 최근고점대비 0.00%, 반등확인 통과, 이격 안정, 1H 516.0 >= EMA20 511.5 (기준 0.998)"
bithumb,2026-09-07T02:51:31+09:00,KRW-HEMI,15.95,30,상위 추세 미달,COMPLETE,2026-09-07T02:55:00+09:00,2026-09-07T04:21:31+09:00,16.18,15.41,15.68,1.1584,-3.6557,-1.9677,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 30점, MA5 > MA20, RSI 74.2, %B 1.07, 저점거리 5.28%, 최근고점대비 0.69%, 반등확인 통과, 이격 안정, 1H 15.3 < EMA20 15.8 (기준 0.998)"
bithumb,2026-09-07T02:51:31+09:00,KRW-BTR,65.18,54,상위 추세 미달,COMPLETE,2026-09-07T02:55:00+09:00,2026-09-07T04:21:31+09:00,66.23,64.18,64.22,1.3268,-1.8095,-1.7483,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 54점, MA5 > MA20, RSI 51.1, %B 0.49, 저점거리 1.56%, 최근고점대비 1.72%, 반등확인 차단, 이격 안정, 1H 64.4 < EMA20 64.9 (기준 0.998)"
bithumb,2026-09-07T02:51:31+09:00,KRW-XAN,25.29,62,돌파 미확인,COMPLETE,2026-09-07T02:55:00+09:00,2026-09-07T04:21:31+09:00,25.62,24.65,25.22,1.0216,-2.8032,-0.5556,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 62점, MA5 > MA20, RSI 64.4, %B 0.86, 저점거리 2.80%, 최근고점대비 2.65%, 반등확인 차단, 이격 안정, 1H 24.7 >= EMA20 22.8 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=14.43, 양봉=차단, RSI=통과, 1H MTF=통과"
bithumb,2026-09-07T02:51:31+09:00,KRW-ONDO,518.0,40,하드 게이트,COMPLETE,2026-09-07T02:55:00+09:00,2026-09-07T04:21:31+09:00,517.0,514.0,515.0,-0.4721,-1.0497,-0.8571,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 40점, MA5 > MA20, RSI 66.7, %B 1.00, 저점거리 0.97%, 최근고점대비 0.00%, 반등확인 통과, 이격 안정, 1H 516.0 >= EMA20 511.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=통과, 거래량배수=1.83, 양봉=통과, RSI=통과, 1H MTF=통과"
bithumb,2026-09-07T02:56:31+09:00,KRW-HEMI,16.01,33,이격 과열,COMPLETE,2026-09-07T03:00:00+09:00,2026-09-07T04:26:31+09:00,16.18,15.41,15.91,0.7793,-4.0168,-0.9025,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 33점, MA5 > MA20, RSI 75.0, %B 1.03, 저점거리 5.68%, 최근고점대비 0.50%, 반등확인 통과, 이격 과열차단, 1H 15.3 < EMA20 15.8 (기준 0.998)"
bithumb,2026-09-07T02:56:31+09:00,KRW-ONDO,518.0,40,하드 게이트,COMPLETE,2026-09-07T03:00:00+09:00,2026-09-07T04:26:31+09:00,517.0,514.0,514.0,-0.4721,-1.0497,-1.0497,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 40점, MA5 > MA20, RSI 66.7, %B 1.00, 저점거리 0.97%, 최근고점대비 0.00%, 반등확인 통과, 이격 안정, 1H 516.0 >= EMA20 511.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=통과, 거래량배수=1.83, 양봉=통과, RSI=통과, 1H MTF=통과"
bithumb,2026-09-07T03:01:32+09:00,KRW-ONDO,515.0,67,RSI 범위 이탈,COMPLETE,2026-09-07T03:05:00+09:00,2026-09-07T04:31:32+09:00,517.0,514.0,514.0,0.1077,-0.4732,-0.4732,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 67점, MA5 > MA20, RSI 50.0, %B 0.54, 저점거리 0.39%, 최근고점대비 0.58%, 반등확인 차단, 이격 안정, 1H 515.0 >= EMA20 511.9 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=1.03, 양봉=차단, RSI=차단, 1H MTF=통과"
bithumb,2026-09-07T03:06:33+09:00,KRW-RAY,1843.0,64,반등 미확인,COMPLETE,2026-09-07T03:10:00+09:00,2026-09-07T04:36:33+09:00,1929.0,1697.0,1728.0,4.3736,-8.1793,-6.502,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 64점, MA5 > MA20, RSI 58.2, %B 0.51, 저점거리 4.24%, 최근고점대비 4.99%, 반등확인 차단, 이격 안정, 1H 1860.0 >= EMA20 1593.7 (기준 0.998)"
bithumb,2026-09-07T03:06:33+09:00,KRW-ONDO,516.0,67,복합 조건 미달,COMPLETE,2026-09-07T03:10:00+09:00,2026-09-07T04:36:33+09:00,517.0,514.0,515.0,-0.0864,-0.6661,-0.4729,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 67점, MA5 > MA20, RSI 53.9, %B 0.72, 저점거리 0.58%, 최근고점대비 0.39%, 반등확인 통과, 이격 안정, 1H 515.0 >= EMA20 511.9 (기준 0.998)"
bithumb,2026-09-07T03:11:34+09:00,KRW-BTR,65.95,44,거래량 부족,COMPLETE,2026-09-07T03:15:00+09:00,2026-09-07T04:41:34+09:00,65.76,64.03,64.09,-0.5669,-3.1828,-3.092,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 44점, MA5 > MA20, RSI 71.3, %B 1.06, 저점거리 2.76%, 최근고점대비 0.53%, 반등확인 통과, 이격 안정, 1H 64.7 < EMA20 64.9 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=통과, 거래량배수=0.78, 양봉=통과, RSI=통과, 1H MTF=통과"
bithumb,2026-09-07T03:11:34+09:00,KRW-UNI,9785.0,44,RSI 범위 이탈,COMPLETE,2026-09-07T03:15:00+09:00,2026-09-07T04:41:34+09:00,9810.0,9640.0,9700.0,-0.0248,-1.7573,-1.1459,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 44점, MA5 <= MA20, RSI 40.3, %B 0.39, 저점거리 0.72%, 최근고점대비 0.66%, 반등확인 통과, 이격 안정, 1H 9740.0 >= EMA20 9528.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.15, 양봉=통과, RSI=차단, 1H MTF=통과"
bithumb,2026-09-07T03:11:34+09:00,KRW-ONDO,516.0,67,RSI 범위 이탈,COMPLETE,2026-09-07T03:15:00+09:00,2026-09-07T04:41:34+09:00,517.0,514.0,514.0,-0.0864,-0.6661,-0.6661,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 67점, MA5 > MA20, RSI 50.0, %B 0.72, 저점거리 0.58%, 최근고점대비 0.39%, 반등확인 통과, 이격 안정, 1H 515.0 >= EMA20 511.9 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.13, 양봉=통과, RSI=차단, 1H MTF=통과"
bithumb,2026-09-07T03:16:37+09:00,KRW-HEMI,16.04,44,하드 게이트,COMPLETE,2026-09-07T03:20:00+09:00,2026-09-07T04:46:37+09:00,16.11,15.41,15.55,0.1556,-4.1963,-3.3259,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 44점, MA5 > MA20, RSI 79.4, %B 0.85, 저점거리 5.87%, 최근고점대비 0.31%, 반등확인 통과, 이격 안정, 1H 16.0 >= EMA20 15.8 (기준 0.998)"
bithumb,2026-09-07T03:16:37+09:00,KRW-XAN,25.35,64,거래량 부족,COMPLETE,2026-09-07T03:20:00+09:00,2026-09-07T04:46:37+09:00,25.62,24.65,25.03,0.7825,-3.0332,-1.5384,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 64점, MA5 > MA20, RSI 65.3, %B 0.77, 저점거리 1.73%, 최근고점대비 2.41%, 반등확인 통과, 이격 안정, 1H 25.2 >= EMA20 23.0 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.87, 양봉=통과, RSI=통과, 1H MTF=통과"
bithumb,2026-09-07T03:16:37+09:00,KRW-ONDO,516.0,67,복합 조건 미달,COMPLETE,2026-09-07T03:20:00+09:00,2026-09-07T04:46:37+09:00,517.0,514.0,515.0,-0.0864,-0.6661,-0.4729,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 67점, MA5 > MA20, RSI 50.0, %B 0.69, 저점거리 0.58%, 최근고점대비 0.39%, 반등확인 통과, 이격 안정, 1H 515.0 >= EMA20 511.9 (기준 0.998)"
bithumb,2026-09-07T03:21:31+09:00,KRW-XAN,25.27,74,거래량 부족,COMPLETE,2026-09-07T03:25:00+09:00,2026-09-07T04:51:31+09:00,25.62,24.65,25.1,1.1016,-2.7263,-0.9505,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 74점, MA5 > MA20, RSI 60.6, %B 0.68, 저점거리 1.40%, 최근고점대비 2.73%, 반등확인 통과, 이격 안정, 1H 25.2 >= EMA20 23.0 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.12, 양봉=통과, RSI=통과, 1H MTF=통과"
bithumb,2026-09-07T03:21:31+09:00,KRW-ONDO,516.0,67,복합 조건 미달,COMPLETE,2026-09-07T03:25:00+09:00,2026-09-07T04:51:31+09:00,517.0,514.0,515.0,-0.0864,-0.6661,-0.4729,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 67점, MA5 > MA20, RSI 50.0, %B 0.69, 저점거리 0.58%, 최근고점대비 0.39%, 반등확인 통과, 이격 안정, 1H 515.0 >= EMA20 511.9 (기준 0.998)"
bithumb,2026-09-07T03:26:32+09:00,KRW-HEMI,16.03,50,하드 게이트,COMPLETE,2026-09-07T03:30:00+09:00,2026-09-07T04:56:32+09:00,15.91,15.41,15.17,-1.0261,-4.1365,-5.6295,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 50점, MA5 > MA20, RSI 78.9, %B 0.79, 저점거리 4.63%, 최근고점대비 0.94%, 반등확인 통과, 이격 안정, 1H 16.0 >= EMA20 15.8 (기준 0.998)"
bithumb,2026-09-07T03:26:32+09:00,KRW-RAY,1873.0,54,RSI 범위 이탈,COMPLETE,2026-09-07T03:30:00+09:00,2026-09-07T04:56:32+09:00,1929.0,1680.0,1692.0,2.7019,-10.5551,-9.9162,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 54점, MA5 <= MA20, RSI 37.8, %B 0.64, 저점거리 3.14%, 최근고점대비 1.01%, 반등확인 통과, 이격 안정, 1H 1860.0 >= EMA20 1593.7 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=통과, 거래량배수=0.21, 양봉=통과, RSI=차단, 1H MTF=통과"
bithumb,2026-09-07T03:26:32+09:00,KRW-ONDO,516.0,67,복합 조건 미달,COMPLETE,2026-09-07T03:30:00+09:00,2026-09-07T04:56:32+09:00,517.0,514.0,515.0,-0.0864,-0.6661,-0.4729,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 67점, MA5 > MA20, RSI 54.5, %B 0.68, 저점거리 0.58%, 최근고점대비 0.39%, 반등확인 통과, 이격 안정, 1H 515.0 >= EMA20 511.9 (기준 0.998)"
bithumb,2026-09-07T03:31:34+09:00,KRW-RAY,1876.0,59,RSI 범위 이탈,COMPLETE,2026-09-07T03:35:00+09:00,2026-09-07T05:01:34+09:00,1929.0,1666.0,1705.0,2.5377,-11.4423,-9.3693,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 59점, MA5 <= MA20, RSI 45.7, %B 0.64, 저점거리 3.30%, 최근고점대비 0.75%, 반등확인 통과, 이격 안정, 1H 1860.0 >= EMA20 1593.7 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=통과, 거래량배수=0.43, 양봉=통과, RSI=차단, 1H MTF=통과"
bithumb,2026-09-07T03:31:35+09:00,KRW-UNI,9790.0,59,RSI 범위 이탈,COMPLETE,2026-09-07T03:35:00+09:00,2026-09-07T05:01:35+09:00,9800.0,9640.0,9670.0,-0.1777,-1.8075,-1.5019,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 59점, MA5 > MA20, RSI 48.4, %B 0.51, 저점거리 0.62%, 최근고점대비 0.20%, 반등확인 통과, 이격 안정, 1H 9740.0 >= EMA20 9528.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.09, 양봉=통과, RSI=차단, 1H MTF=통과"
bithumb,2026-09-07T03:31:35+09:00,KRW-FLOCK,99.5,44,하드 게이트,COMPLETE,2026-09-07T03:35:00+09:00,2026-09-07T05:01:35+09:00,99.53,96.55,98.02,-0.2495,-3.2361,-1.7629,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 44점, MA5 > MA20, RSI 67.0, %B 0.93, 저점거리 2.69%, 최근고점대비 1.51%, 반등확인 통과, 이격 안정, 1H 98.3 >= EMA20 95.8 (기준 0.998)"
bithumb,2026-09-07T03:31:35+09:00,KRW-ONDO,517.0,47,하드 게이트,COMPLETE,2026-09-07T03:35:00+09:00,2026-09-07T05:01:35+09:00,516.0,514.0,513.0,-0.4725,-0.8583,-1.0511,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 47점, MA5 > MA20, RSI 63.6, %B 0.90, 저점거리 0.78%, 최근고점대비 0.19%, 반등확인 통과, 이격 안정, 1H 515.0 >= EMA20 511.9 (기준 0.998)"
bithumb,2026-09-07T03:36:31+09:00,KRW-RAY,1886.0,74,거래량 부족,COMPLETE,2026-09-07T03:40:00+09:00,2026-09-07T05:06:31+09:00,1922.0,1666.0,1700.0,1.6239,-11.9119,-10.1142,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 <= MA20, RSI 54.6, %B 0.69, 저점거리 3.85%, 최근고점대비 0.21%, 반등확인 통과, 이격 안정, 1H 1860.0 >= EMA20 1593.7 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=통과, 거래량배수=0.35, 양봉=통과, RSI=통과, 1H MTF=통과"
bithumb,2026-09-07T03:36:31+09:00,KRW-ONDO,517.0,47,하드 게이트,COMPLETE,2026-09-07T03:40:00+09:00,2026-09-07T05:06:31+09:00,516.0,513.0,515.0,-0.4725,-1.0511,-0.6654,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 47점, MA5 > MA20, RSI 63.6, %B 0.90, 저점거리 0.78%, 최근고점대비 0.19%, 반등확인 통과, 이격 안정, 1H 515.0 >= EMA20 511.9 (기준 0.998)"
bithumb,2026-09-07T03:41:33+09:00,KRW-WLD,563.0,49,하드 게이트,COMPLETE,2026-09-07T03:45:00+09:00,2026-09-07T05:11:33+09:00,565.0,560.0,564.0,0.0746,-0.811,-0.1025,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 49점, MA5 > MA20, RSI 72.7, %B 0.94, 저점거리 0.54%, 최근고점대비 0.00%, 반등확인 통과, 이격 안정, 1H 561.0 >= EMA20 554.6 (기준 0.998)"
bithumb,2026-09-07T03:41:33+09:00,KRW-HEMI,15.86,80,하드 게이트,COMPLETE,2026-09-07T03:45:00+09:00,2026-09-07T05:11:33+09:00,15.91,15.07,15.29,0.0348,-5.2468,-3.8635,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 80점, MA5 > MA20, RSI 65.7, %B 0.60, 저점거리 0.89%, 최근고점대비 2.02%, 반등확인 통과, 이격 안정, 1H 16.0 >= EMA20 15.8 (기준 0.998)"
bithumb,2026-09-07T03:46:33+09:00,KRW-WLD,564.0,49,하드 게이트,COMPLETE,2026-09-07T03:50:00+09:00,2026-09-07T05:16:33+09:00,565.0,560.0,566.0,-0.1028,-0.9868,0.074,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 49점, MA5 > MA20, RSI 70.0, %B 1.06, 저점거리 0.71%, 최근고점대비 0.18%, 반등확인 통과, 이격 안정, 1H 561.0 >= EMA20 554.6 (기준 0.998)"
bithumb,2026-09-07T03:46:33+09:00,KRW-XAN,24.85,49,반등 미확인,COMPLETE,2026-09-07T03:50:00+09:00,2026-09-07T05:16:33+09:00,25.7,24.92,25.74,3.1314,0.0013,3.2919,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 49점, MA5 > MA20, RSI 48.4, %B 0.16, 저점거리 0.81%, 최근고점대비 4.47%, 반등확인 차단, 이격 안정, 1H 25.2 >= EMA20 23.0 (기준 0.998)"
bithumb,2026-09-07T03:51:36+09:00,KRW-RAY,1874.0,74,RSI 범위 이탈,COMPLETE,2026-09-07T03:55:00+09:00,2026-09-07T05:21:36+09:00,1881.0,1666.0,1713.0,0.0929,-11.3478,-8.8468,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 > MA20, RSI 49.8, %B 0.49, 저점거리 3.19%, 최근고점대비 2.93%, 반등확인 차단, 이격 안정, 1H 1860.0 >= EMA20 1593.7 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.59, 양봉=차단, RSI=차단, 1H MTF=통과"
bithumb,2026-09-07T03:51:36+09:00,KRW-XAN,25.24,64,RSI 범위 이탈,COMPLETE,2026-09-07T03:55:00+09:00,2026-09-07T05:21:36+09:00,25.74,24.92,25.88,1.6958,-1.5439,2.249,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 64점, MA5 <= MA20, RSI 50.2, %B 0.55, 저점거리 2.39%, 최근고점대비 1.31%, 반등확인 통과, 이격 안정, 1H 25.2 >= EMA20 23.0 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.07, 양봉=통과, RSI=차단, 1H MTF=통과"
